,station,lon,lat
2533,3LF,-89.6746,39.1625
2534,MQB,-90.65,40.52
2535,MWA,-89.0111,37.755
2536,MTO,-88.2792,39.4779
2537,M30,-88.7506,37.1859
2538,MLI,-90.5075,41.4485
2539,C09,-88.4186,41.4253
2540,AJG,-87.7267,38.6065
2541,I63,-90.8042,39.9875
2542,MVN,-88.8583,38.3233
2543,OLY,-88.1764,38.7218
2544,PWK,-87.9047,42.1208
2545,PRG,-87.67,39.7
2546,PIA,-89.6839,40.6675
2547,VYS,-89.1531,41.3519
2548,PPQ,-90.7784,39.6389
2549,PNT,-88.6239,40.9244
2550,UIN,-91.1946,39.9428
2551,TIP,-88.1424,40.2936
2552,RSV,-87.6498,39.016
2553,RPJ,-89.0783,41.893
2554,RFD,-89.093,42.1927
2555,LOT,-88.0962,41.6081
2556,SLO,-88.9642,38.6429
2557,SFY,-90.1079,42.0458
2558,BLV,-89.8352,38.5452
2559,SAR,-89.7,38.15
2560,SPI,-89.6839,39.8447
2561,SQI,-89.6763,41.7428
2562,TAZ,-89.3278,39.5342
2563,UGN,-87.8679,42.4222
2564,VEAT,91.2404,23.887
2565,VOAT,72.176,10.8237
2566,VIAG,77.9609,27.1558
2567,VAAH,72.6346,23.0772
2568,VELP,92.6197,23.8406
2569,VIAL,81.7339,25.4401
2570,VIAR,74.8667,31.6333
2571,VAAU,75.3981,19.8627
2572,VEBD,88.3167,26.6333
2573,VOBG,77.663,12.949
2574,VOBL,77.7063,13.1979
2575,VABO,73.2667,22.3333
2576,VABM,74.6183,15.8593
2577,VOBM,74.6178,15.8586
2578,VABV,72.1852,21.7522
2579,VABP,77.3374,23.2875
2580,VEBS,85.8178,20.2444
2581,VABJ,69.6719,23.2862
2582,VEBU,82.111,21.9883
2583,VOCL,75.9553,11.1368
2584,VICG,76.7893,30.6766
2585,VOCB,77.0434,11.03
2586,VECO,89.4672,26.3305
2587,VOCP,78.7728,14.51
2588,VIDN,78.1803,30.1897
2589,VIDP,77.1167,28.5667
2590,VIDD,77.2107,28.5833
2591,VEMR,93.7711,25.8839
2592,VEDG,86.3086,25.1453
2593,VERB,81.3667,26.25
2594,VEGY,84.9512,24.7443
2595,VOGO,73.8271,15.3808
2596,VEGK,83.3667,26.75
2597,VOGB,76.85,17.35
2598,VEGT,91.5859,26.1061
2599,VIGR,78.25,26.2333
2600,VOHB,75.0844,15.3619
2601,VOHS,78.4289,17.2406
2602,VOHY,78.4676,17.4531
2603,VEIM,93.8967,24.76
2604,VAID,75.8011,22.7218
2605,VAJB,79.95,23.2
2606,VEJR,82.0369,19.0744
2607,VIJP,75.8122,26.8242
2608,VAJL,75.6247,20.9613
2609,VIJU,74.8374,32.6891
2610,VEJS,86.1688,22.8132
2611,VEJH,84.0833,21.9167
2612,VIJO,73.0167,26.3
2613,VEJT,94.1755,26.7315
2614,VIGG,76.2634,32.1651
2615,VOKN,75.55,11.92
2616,VAKJ,79.9186,24.8172
2617,VIKG,74.8142,26.6014
2618,VOCI,76.4,10.15
2619,VAKP,74.23,16.7
2620,VECC,88.4467,22.6547
2621,VIKO,75.8456,25.1602
2622,VIBR,77.1667,31.8333
2623,VOKU,78.1692,15.7163
2624,VILH,77.5465,34.1359
2625,VELR,94.0977,27.2955
2626,VILK,80.8893,26.7606
2627,VILD,75.9526,30.8547
2628,VOMM,80.1805,12.9944
2629,VOMD,78.0934,9.8345
2630,VOML,74.8833,12.9167
2631,VEMN,95.0169,27.4838
2632,VABB,72.8585,19.1005
2633,VAJJ,72.8342,19.0981
2634,VOMY,76.7,12.3
2635,VANP,79.0472,21.0922
2636,VIPT,79.4737,29.0334
2637,VOND,77.3225,19.181
2638,VEPT,85.088,25.5913
2639,VOPC,79.8101,11.9687
2640,VAPR,69.6572,21.6487
2641,VOPB,92.7297,11.6412
2642,VAPO,73.9048,18.5814
2643,VARP,81.6667,21.2167
2644,VERP,81.7385,21.1811
2645,VORY,81.8182,17.1104
2646,VARK,70.7795,22.3092
2647,VERC,85.3217,23.3142
2648,VOSM,78.0656,11.7833
2649,VEBI,91.9787,25.7036
2650,VISM,77.068,31.0818
2651,VASD,74.3789,19.6886
2652,VOSR,73.5333,16.0
2653,VISR,74.7742,33.9871
2654,VASU,72.7418,21.1141
2655,VETZ,92.7847,26.7091
2656,VITE,77.3757,34.6526
2657,VOTR,78.7097,10.7654
2658,VOTP,79.5433,13.6325
2659,VOTV,76.95,8.4667
2660,VOTK,78.0262,8.7223
2661,VAUD,73.8961,24.6177
2662,VEKO,86.49,24.83
2663,VITX,86.4844,24.8266
2664,VEBN,82.8593,25.4524
2665,VIBN,82.8593,25.4524
2666,VOBZ,80.7968,16.5304
2667,VOVZ,83.2228,17.7222
2668,AID,-85.613,40.1086
2669,ANQ,-85.0835,41.6397
2670,GWB,-85.0644,41.3072
2671,HLB,-85.2583,39.3445
2672,BMG,-86.6167,39.146
2673,BAK,-85.8963,39.2619
2674,CFJ,-86.9199,39.9756
2675,DCY,-87.1297,38.7004
2676,EKM,-86.0,41.72
2677,EVV,-87.5205,38.0441
2678,FWA,-85.1871,40.978
2679,FKR,-86.5622,40.2734
2680,FRH,-86.6369,38.5062
2681,GYY,-87.4128,41.6163
2682,GSH,-85.7922,41.5272
2683,4I7,-86.8138,39.6336
2684,GPC,-86.8155,39.6354
2685,GUS,-86.1521,40.6481
2686,HBE,-86.0305,39.3417
2687,HNB,-86.95,38.25
2688,HHG,-85.4571,40.8529
2689,IND,-86.3048,39.7084
2690,EYE,-86.2958,39.825
2691,TYQ,-86.2514,40.0306
2692,HFY,-86.088,39.6276
2693,MQJ,-85.8971,39.8435
2694,UMP,-86.045,39.935
2695,JVY,-85.7382,38.3654
2696,C62,-85.2541,41.4739
2697,OXI,-86.6648,41.3302
2698,OKK,-86.059,40.5282
2699,LAF,-86.9333,40.4148
2700,PPO,-86.7345,41.5725
2701,GGP,-86.3727,40.7113
2702,IMS,-85.4655,38.7589
2703,MZZ,-85.6797,40.4899
2704,MGC,-86.8212,41.7033
2705,MCX,-86.7668,40.7088
2706,MIE,-85.3958,40.2425
2707,1II,-86.0305,39.3417
2708,C65,-86.3005,41.3651
2709,PLD,-84.9901,40.4508
2710,RZL,-87.1826,40.9479
2711,RID,-84.8428,39.7572
2712,RCR,-86.1817,41.0655
2713,GEZ,-85.8048,39.5831
2714,SBN,-86.3164,41.7072
2715,HUF,-87.3076,39.4515
2716,VPZ,-87.0071,41.454
2717,ASW,-85.8401,41.2747
2718,WAHQ,110.7505,-7.5136
2719,WAHS,110.3739,-6.9708
2720,WAPP,128.0891,-3.7103
2721,WALL,116.8945,-1.2683
2722,WAOO,114.7626,-3.4424
2723,WIDD,104.1188,1.121
2724,WABB,136.108,-1.19
2725,WADD,115.1672,-8.7482
2726,WIHH,106.8911,-6.2666
2727,WIII,106.6589,-6.1255
2728,WAJJ,140.4833,-2.5667
2729,WAQQ,117.5694,3.3267
2730,WATT,123.671,-10.1716
2731,WAMM,124.9167,1.5333
2732,WADA,116.0667,-8.5333
2733,WIMM,98.6717,3.5581
2734,WAKK,140.3833,-8.466
2735,WIEE,100.2808,-0.7883
2736,WIPT,100.2808,-0.7869
2737,WIPP,104.6999,-2.8982
2738,WAML,119.7333,-0.6833
2739,WIBB,101.4445,0.4608
2740,WIOO,109.4039,-0.1507
2741,WADL,116.2767,-8.7573
2742,WILL,105.1755,-5.2405
2743,WARS,110.375,-6.9727
2744,WARQ,110.7569,-7.5161
2745,WARR,112.7869,-7.3798
2746,WIDN,104.1167,1.1167
2747,WALR,117.5656,3.3267
2748,WAYY,136.886,-4.5282
2749,WABP,136.887,-4.5283
2750,WAAA,119.554,-5.0616
2751,WATL,114.4336,-1.2304
2752,WARJ,110.4318,-7.7882
2753,AMW,-93.6185,41.9904
2754,BRL,-91.1255,40.7729
2755,CID,-91.7246,41.8829
2756,DSM,-93.6531,41.534
2757,DBQ,-90.7091,42.3984
2758,EST,-94.7476,43.4008
2759,IOW,-91.5445,41.6394
2760,LWD,-93.9005,40.6306
2761,MIW,-92.9163,42.1106
2762,MCW,-93.3261,43.1544
2763,OTM,-92.4446,41.1008
2764,DVN,-90.5948,41.6133
2765,SUX,-96.3795,42.3917
2766,SPW,-95.2101,43.1682
2767,ALO,-92.4013,42.5544
2768,AXA,-94.2724,43.0796
2769,IKV,-93.5695,41.6878
2770,AIO,-95.0465,41.4059
2771,ADU,-94.9204,41.6994
2772,BNW,-93.8486,42.0486
2773,CIN,-94.7889,42.0444
2774,TVK,-92.8983,40.6832
2775,CNC,-93.3608,41.0184
2776,CCY,-92.6132,43.073
2777,CKP,-95.5538,42.7304
2778,ICL,-95.0223,40.7242
2779,CAV,-93.7593,42.743
2780,CWI,-90.3328,41.8295
2781,CBF,-95.7604,41.2611
2782,CSQ,-94.3608,41.0188
2783,DEH,-91.7433,43.2755
2784,DNS,-95.38,41.9842
2785,FFL,-91.9834,41.0521
2786,FXY,-93.6237,43.2323
2787,FOD,-94.2032,42.5497
2788,FSW,-91.3267,40.6615
2789,GGI,-92.7332,41.7097
2790,HPT,-93.2244,42.7175
2791,HNR,-95.3355,41.5834
2792,IIB,-91.9504,42.4544
2793,IFA,-93.2651,42.4691
2794,EOK,-91.4274,40.4615
2795,OXV,-93.1114,41.2984
2796,LRJ,-96.1922,42.7754
2797,MXO,-91.1605,42.2204
2798,MPZ,-91.5122,40.9453
2799,MUT,-91.1406,41.367
2800,TNU,-93.019,41.6701
2801,OLZ,-91.976,42.6831
2802,ORC,-96.0606,42.9895
2803,I75,-93.6876,41.0472
2804,OOA,-92.4919,41.2273
2805,PEA,-92.9431,41.3989
2806,PRO,-94.1637,41.8278
2807,RDK,-95.2624,41.0106
2808,SHL,-95.8353,43.2082
2809,SDA,-95.4112,40.7533
2810,SXK,-96.1614,42.9858
2811,SLB,-95.2399,42.5972
2812,VTI,-92.0248,42.2176
2813,AWG,-91.6748,41.2751
2814,EBS,-93.8691,42.4392
2815,OIAA,48.25,30.3667
2816,OISA,52.6667,31.1833
2817,OIBA,55.033,25.8757
2818,OIAG,49.6667,30.7667
2819,OIAW,48.6704,31.3186
2820,OIHR,49.8473,34.1382
2821,OITL,48.4244,38.3257
2822,OINB,52.65,36.7167
2823,OICC,47.1581,34.3458
2824,OIKM,58.45,29.0842
2825,OIKB,56.3778,27.2183
2826,OIBL,54.8248,26.532
2827,OIAM,49.1519,30.5562
2828,OIBH,50.2722,29.84
2829,OIMB,59.2,32.8667
2830,OIMN,57.3333,37.4667
2831,OICJ,48.633,34.9
2832,OIBB,50.8167,28.9667
2833,OIZC,60.6167,25.2833
2834,OINZ,53.1936,36.6358
2835,OIAD,48.3976,32.4344
2836,OIMJ,55.1042,36.4253
2837,OIFM,51.6667,32.4667
2838,OISF,53.6833,28.9667
2839,OIAH,50.7667,30.4333
2840,OIIK,50.0471,36.2401
2841,OIKQ,55.9024,26.7546
2842,OIMD,58.6833,34.35
2843,OINK,55.1,37.25
2844,OING,54.47,36.82
2845,OIHH,48.5525,34.8692
2846,OICI,46.4048,33.5866
2847,OIZI,60.7,27.2
2848,OIZJ,57.7667,25.6333
2849,OINE,55.452,37.3833
2850,OIBJ,52.3522,27.8205
2851,OIIP,50.8267,35.7761
2852,OIFK,51.45,33.9833
2853,OIKK,56.9667,30.25
2854,OIGK,47.12,34.28
2855,OIBP,52.7377,27.3796
2856,OIBQ,50.2667,29.2667
2857,OICK,48.2833,33.4333
2858,OITK,44.9667,38.55
2859,OIBK,53.9802,26.5262
2860,OISR,53.1888,27.3727
2861,OISL,54.3833,27.6747
2862,OIBV,53.3563,26.8103
2863,OITU,44.4333,39.3333
2864,OIHM,48.8167,34.2833
2865,OITM,46.1279,37.348
2866,OIMM,59.6333,36.2667
2867,OIAI,49.2704,32.0024
2868,OICM,46.1733,33.1177
2869,OIKO,57.1,27.117
2870,OINN,51.4647,36.6633
2871,OITP,47.8815,39.6036
2872,OIKR,56.05,30.3
2873,OINR,50.6796,36.9099
2874,OIGG,49.6058,37.3253
2875,OIMS,57.6667,36.2167
2876,OICS,47.0,35.3333
2877,OIMC,61.0667,36.5
2878,OIIS,53.4167,35.5833
2879,OIFS,50.8422,32.2972
2880,OISS,52.5898,29.5392
2881,OIBS,54.5394,25.9089
2882,OIMT,56.9167,33.6
2883,OITT,46.2833,38.0833
2884,OIII,51.3036,35.6857
2885,OIIE,51.15,35.4167
2886,OIMQ,51.7676,32.9902
2887,OITR,45.0434,37.6538
2888,OISY,51.5451,30.7005
2889,OIYY,54.2765,31.9049
2890,OIZB,61.5395,31.1007
2891,OIZH,60.8833,29.4667
2892,OITZ,48.4833,36.6833
2893,ORAA,42.4412,33.7856
2894,QAJ,42.4333,33.7833
2895,ORBD,44.3616,33.9402
2896,QCQ,45.7667,32.4667
2897,QAE,44.45,32.8
2898,QSL,43.5333,34.6667
2899,QAQ,44.25,33.5167
2900,ORBI,44.2346,33.2625
2901,QTZ,44.2167,33.25
2902,ORBB,44.4,33.3
2903,QTO,44.3667,33.95
2904,ORMM,47.7833,30.5167
2905,QBS,47.75,30.55
2906,QBJ,43.4667,34.9667
2907,QPV,43.25,33.4167
2908,QAD,44.9167,31.9667
2909,ORER,44.0,36.15
2910,QXF,45.1333,34.2167
2911,QXR,47.0667,31.8
2912,QOL,44.6,33.75
2913,QTX,44.35,35.4667
2914,ORBM,43.1474,36.3058
2915,QTU,43.15,36.3
2916,ORNI,44.3167,31.95
2917,ORTL,46.0901,30.9358
2918,ORQW,43.1251,35.7672
2919,QCO,43.1167,35.7667
2920,ORBS,44.23,33.27
2921,ORSU,45.45,35.5333
2922,QTI,42.4,36.2667
2923,QXJ,46.0667,30.95
2924,ORSH,43.543,34.6732
2925,QVA,44.0,33.29
2926,EIME,-6.4419,53.3059
2927,EIKN,-8.8185,53.9103
2928,EICK,-8.4794,51.8481
2929,EIDL,-8.341,55.0442
2930,EIDW,-6.2977,53.4215
2931,EICM,-8.9416,53.3002
2932,EIKY,-9.5238,52.1809
2933,EINN,-8.9248,52.702
2934,EISG,-8.5992,54.2802
2935,EIWF,-7.087,52.1872
2936,LLER,34.998,29.727
2937,LLET,34.9601,29.5613
2938,LLHA,35.0431,32.8094
2939,LLOV,34.8333,30.0
2940,LLIB,35.5719,32.981
2941,LLSD,34.7822,32.1147
2942,LLBG,34.8867,32.0114
2943,LIMG,8.1256,44.0458
2944,LIEA,8.2886,40.6311
2945,LIBA,15.7139,41.5381
2946,LIPY,13.3603,43.6167
2947,LIMW,7.3687,45.7385
2948,LIQB,11.8456,43.4597
2949,LIPA,12.6033,46.0286
2950,LIYW,12.5992,46.0303
2951,LIBD,16.765,41.1381
2952,LIME,9.7003,45.6689
2953,LIPE,11.2969,44.5308
2954,LIPB,11.3264,46.4603
2955,LIPO,10.3306,45.4289
2956,LIBR,17.9514,40.6577
2957,LIEE,9.0603,39.2434
2958,LIMN,8.6692,45.5296
2959,LIEB,9.7132,39.9307
2960,LIEC,9.5135,39.1039
2961,LIMU,8.1697,43.9572
2962,LIQC,14.2023,40.5582
2963,LICC,15.0639,37.4667
2964,LIPC,12.2919,44.2289
2965,LIVC,10.7,44.1936
2966,LIMT,9.9286,44.4719
2967,LIQJ,11.8331,42.0328
2968,LICB,14.6,36.9333
2969,LICO,15.1314,36.6861
2970,LIBC,17.0792,38.9967
2971,LIMZ,7.6232,44.547
2972,LIED,8.9675,39.3461
2973,LIVD,12.22,46.73
2974,LICE,14.2797,37.5681
2975,LIPF,11.6125,44.8156
2976,LIRQ,11.2028,43.8086
2977,LIBF,15.535,41.4329
2978,LIPK,12.0697,44.1956
2979,LIVF,12.7278,43.5169
2980,LIRH,13.2994,41.645
2981,LICL,14.225,37.0764
2982,LIMJ,8.8375,44.4133
2983,LIPL,10.2814,45.4206
2984,LIBV,16.9353,40.7661
2985,LIMV,8.9375,44.5522
2986,LIRM,14.0789,41.0606
2987,LIRS,11.0589,42.7481
2988,LIBG,17.3997,40.5172
2989,LIRG,12.7344,41.9967
2990,LICA,16.2417,38.9083
2991,LICD,12.6183,35.4981
2992,LIRL,12.9097,41.5458
2993,LIBU,16.0136,40.0875
2994,LIBN,18.1389,40.2383
2995,LIMY,7.8,44.25
2996,LIRJ,10.2393,42.7618
2997,LIBH,16.8867,40.4244
2998,LICF,15.55,38.2
2999,LIML,9.2626,45.4614
3000,LIMC,8.7231,45.63
3001,LIRX,10.38,42.73
3002,LIBE,15.9476,41.7084
3003,LIQO,11.1697,42.3869
3004,LIRN,14.2917,40.8848
3005,LIEO,9.5178,40.8986
3006,LIPU,11.8479,45.3958
3007,LIVP,11.0376,46.1434
3008,LICJ,13.0994,38.1819
3009,LICG,11.9711,36.8139
3010,LIMP,10.2964,44.8245
3011,LIRZ,12.5103,43.0972
3012,LIBP,14.1872,42.4372
3013,LIMS,9.7278,44.9092
3014,LIMH,7.7072,45.9352
3015,LIRP,10.3956,43.6825
3016,LIVM,12.2961,44.4414
3017,LIRE,12.4452,41.6545
3018,LICR,15.6536,38.0719
3019,LIVE,10.5,46.8333
3020,LIQN,12.85,42.4267
3021,LIPR,12.6128,44.0244
3022,LIPI,13.0492,45.9756
3023,LIVR,11.7867,46.2978
3024,LIRF,12.2389,41.8003
3025,LIRA,12.5846,41.8078
3026,LIRU,12.4999,41.9533
3027,LIPQ,13.4722,45.8275
3028,LIRI,14.9113,40.6204
3029,LIBY,18.3422,39.8114
3030,LIQW,9.985,44.0872
3031,LIBQ,16.3964,39.3306
3032,LICZ,14.9186,37.4056
3033,LIVO,13.5861,46.5056
3034,LIRK,12.9833,42.4667
3035,LIBT,14.9965,42.0043
3036,LIMF,7.6494,45.2025
3037,LIMK,7.7317,45.0333
3038,LICT,12.4914,37.9142
3039,LIRT,15.2328,41.0467
3040,LIPS,12.1067,45.6839
3041,LIPH,12.1944,45.6484
3042,LIVT,13.7538,45.6767
3043,LIMA,7.6034,45.0864
3044,LICU,13.1772,38.7072
3045,LIPZ,12.3519,45.5053
3046,LIRB,12.2114,42.0803
3047,LIPX,10.8723,45.3875
3048,LIRV,12.055,42.4383
3049,DIAP,-3.9263,5.2614
3050,DIAD,-3.3,5.3
3051,DIBU,-2.78,8.05
3052,DIBK,-5.0737,7.7388
3053,DIDL,-6.4667,6.8667
3054,DIDK,-4.7,6.65
3055,DIGA,-5.95,6.1333
3056,DIKO,-5.6167,9.4167
3057,DIOD,-7.5667,9.5
3058,DISP,-6.6608,4.7467
3059,DISS,-6.0833,4.95
3060,DITB,-7.3667,4.4167
3061,DIYO,-5.3656,6.9032
3062,MKJP,-76.7875,17.9357
3063,MKJS,-77.9125,18.504
3064,RJOE,136.6722,34.5333
3065,RJSK,140.2167,39.6167
3066,RJKA,129.7125,28.4308
3067,RJSA,140.6886,40.7333
3068,RJEC,142.4475,43.6708
3069,RJCA,142.365,43.7944
3070,RJFA,130.6517,33.8814
3071,RJTA,139.45,35.4547
3072,RJAO,142.19,27.0917
3073,RJCJ,141.6601,42.7969
3074,RJAT,138.8764,35.315
3075,RJFE,128.8328,32.6664
3076,RJFF,130.4517,33.5844
3077,RJSF,140.4281,37.2275
3078,ROTM,127.7565,26.2743
3079,RJNG,136.8694,35.3944
3080,RJTH,139.7858,33.115
3081,RJSH,141.4672,40.5519
3082,RJCH,140.8219,41.77
3083,RJNH,137.7031,34.7503
3084,RJSI,141.1353,39.4286
3085,RJBH,132.4333,34.3667
3086,RJOA,132.9194,34.4361
3087,RJOF,131.5464,34.0344
3088,RJAH,140.4147,36.1817
3089,RJAI,139.9167,35.7333
3090,RODE,127.7833,26.7167
3091,RJDB,129.785,33.749
3092,RJTJ,139.4106,35.8419
3093,ROIG,124.1633,24.3367
3094,RJOI,132.2358,34.1439
3095,RJOW,131.7903,34.6764
3096,RJAW,141.3227,24.784
3097,RJOC,132.89,35.4136
3098,RODN,127.7676,26.3556
3099,RJFK,130.7194,31.8033
3100,RJNK,136.4075,36.3939
3101,RJFY,130.8381,31.3681
3102,RJAK,140.1928,36.0347
3103,RJSU,140.9231,38.2356
3104,RJKI,129.9281,28.3213
3105,RJTK,139.9097,35.3983
3106,RORK,131.3333,25.9167
3107,RJFR,131.035,33.8456
3108,RJBE,135.2239,34.6328
3109,RJOK,133.6694,33.5461
3110,RJOP,134.6264,34.0053
3111,RJFT,130.8553,32.8372
3112,RJCK,144.1931,43.0408
3113,RJAF,137.9228,36.1667
3114,RJST,141.2119,38.4031
3115,RJOM,132.6997,33.8272
3116,RJCM,144.1642,43.8806
3117,RJDM,130.4136,33.3253
3118,RJOH,133.2392,35.4933
3119,ROMD,131.2286,25.8289
3120,RJSM,141.3684,40.7032
3121,ROMY,125.2767,24.7933
3122,RJFM,131.4486,31.8772
3123,RJEB,143.404,44.3039
3124,RJFU,129.9136,32.9169
3125,RJGG,136.8054,34.8584
3126,RJCN,144.96,43.5775
3127,RJBD,135.3644,33.6622
3128,RJSN,139.1117,37.9558
3129,RJFN,131.4514,32.0836
3130,RJCB,143.2172,42.7333
3131,RJSR,140.3714,40.1919
3132,RJFO,131.7372,33.4794
3133,RJOB,133.8553,34.7569
3134,ROAH,127.6458,26.1958
3135,RJSO,141.1322,41.2328
3136,RJOY,135.6006,34.5967
3137,RJOO,135.4392,34.7844
3138,RJBB,135.2328,34.4342
3139,RJTO,139.3603,34.7819
3140,RJOZ,131.0522,34.0469
3141,RJSD,138.4139,38.0602
3142,RJFS,130.3,33.15
3143,RJCC,141.6926,42.7742
3144,RJCO,141.3814,43.1175
3145,RJSS,140.9169,38.1397
3146,RJTL,140.0122,35.7989
3147,RORS,125.1447,24.8267
3148,RJDK,129.1925,33.0136
3149,RJNS,138.1894,34.7961
3150,RJSY,139.7872,38.8122
3151,RJTC,139.4031,35.7108
3152,RJOT,134.0167,34.2167
3153,RJFG,130.9917,30.605
3154,RJTE,139.8319,34.9875
3155,RJCT,143.1585,42.8905
3156,RJKN,128.8813,27.8364
3157,RJOS,134.6092,34.1322
3158,RJTF,139.5281,35.6717
3159,RJTT,139.7811,35.5533
3160,RJAA,140.3856,35.7653
3161,RJTI,139.85,35.63
3162,RJOR,134.165,35.53
3163,RJNT,137.1875,36.6483
3164,RJBT,134.7869,35.5128
3165,RJFZ,131.0403,33.685
3166,RJDT,129.3306,34.285
3167,RJTU,139.8708,36.5144
3168,RJNW,136.9618,37.2931
3169,RJCW,141.8022,45.4044
3170,RJNY,138.2981,34.8128
3171,RJSC,140.3711,38.4119
3172,RJDC,131.2786,33.93
3173,RJTY,139.3485,35.7485
3174,ROYN,122.978,24.467
3175,RORY,128.402,27.044
3176,RJTR,139.3937,35.5138
3177,OJAM,35.9916,31.9727
3178,OJAI,35.9932,31.7226
3179,OJAQ,35.0181,29.6116
3180,ADT,-101.042,39.8401
3181,3AU,-97.0779,37.6716
3182,1K1,-97.1132,37.7744
3183,UKL,-95.725,38.3025
3184,CNU,-95.4842,37.6703
3185,CFV,-95.5719,37.094
3186,CBK,-101.0466,39.4274
3187,3K8,-99.3309,37.2281
3188,CNK,-97.65,39.55
3189,DDC,-99.9654,37.7631
3190,EQA,-96.8176,37.7741
3191,EHA,-101.88,37.0008
3192,EMP,-96.1897,38.3306
3193,13K,-96.2929,37.8519
3194,FLV,-94.9147,39.3683
3195,FRI,-96.7645,39.0526
3196,GCK,-100.7244,37.9275
3197,GLD,-101.6933,39.3672
3198,GBD,-98.8592,38.3442
3199,HYS,-99.2732,38.8422
3200,HLC,-99.8297,39.3756
3201,HQG,-101.3705,37.1631
3202,HUT,-97.8606,38.0655
3203,IDP,-95.7784,37.1584
3204,K88,-95.3869,37.8682
3205,JHN,-101.7304,37.5782
3206,LWC,-95.2115,39.0077
3207,LBL,-100.9599,37.0442
3208,LYO,-98.2286,38.3403
3209,MHK,-96.6778,39.1353
3210,MYZ,-96.6306,39.8553
3211,IAB,-97.2673,37.623
3212,P28,-98.5528,37.2839
3213,EWK,-97.2745,38.0582
3214,NRN,-99.8947,39.8504
3215,OEL,-100.8166,39.1017
3216,OIN,-100.5393,39.8339
3217,IXD,-94.8903,38.8309
3218,OJC,-94.7392,38.85
3219,OWI,-95.2542,38.5409
3220,PPF,-95.5042,37.3278
3221,PHG,-99.3171,39.7358
3222,PTS,-94.7311,37.4495
3223,PTT,-98.7469,37.7016
3224,RSL,-98.8118,38.8721
3225,SLN,-97.6522,38.791
3226,TQK,-100.8822,38.4782
3227,K82,-98.7934,39.7611
3228,SYF,-101.7959,39.7611
3229,19S,-100.8329,37.4969
3230,3K3,-101.7463,37.9917
3231,FOE,-95.6636,38.9509
3232,TOP,-95.62,39.07
3233,ULS,-101.3736,37.604
3234,EGT,-97.3883,37.325
3235,ICT,-97.43,37.65
3236,AAO,-97.22,37.75
3237,BEC,-97.215,37.6945
3238,WLD,-97.0369,37.1681
3239,UATE,51.092,43.86
3240,UATT,57.15,50.2833
3241,UAAA,76.9333,43.2333
3242,UATG,51.8289,47.1219
3243,UAAH,75.005,46.8933
3244,UAFM,74.4776,43.0613
3245,UAII,69.7,42.3167
3246,UADD,71.3036,42.8536
3247,UAIT,68.5499,43.3131
3248,UAKK,73.15,49.8
3249,UACK,69.5833,53.3167
3250,UAUU,63.5503,53.2069
3251,UAOO,65.5,44.85
3252,UAFO,72.7933,40.609
3253,UCFO,72.7933,40.6083
3254,UCFM,72.7933,40.6083
3255,UASP,77.0739,52.195
3256,UACP,69.185,54.7744
3257,UASS,80.2344,50.3513
3258,UAAT,78.45,45.117
3259,UACC,71.3667,51.1333
3260,UCFL,72.79,40.61
3261,UARR,51.2833,51.25
3262,UAKD,67.7167,47.8
3263,DWU,-82.738,38.5545
3264,BRY,-85.4996,37.8143
3265,SJS,-82.6367,37.751
3266,BWG,-86.4197,36.9645
3267,FFT,-84.9033,38.1847
3268,CVG,-84.6717,39.0431
3269,DVK,-84.7697,37.5779
3270,EKX,-85.925,37.686
3271,K62,-84.3918,38.7041
3272,SYM,-83.5874,38.215
3273,FGX,-83.7434,38.5418
3274,HOP,-87.4962,36.6686
3275,FTK,-85.9721,37.9071
3276,27K,-84.4347,38.2344
3277,GLW,-85.9538,37.0318
3278,M21,-87.1564,37.2262
3279,KY8,-86.8592,37.953
3280,I35,-83.3585,36.8593
3281,EHR,-87.6857,37.8078
3282,JKL,-83.3144,37.5914
3283,6I2,-85.2418,37.6352
3284,LEX,-84.6058,38.0408
3285,LOZ,-84.077,37.087
3286,LOU,-85.6637,38.228
3287,SDF,-85.736,38.1744
3288,2I0,-87.3982,37.3559
3289,5M9,-88.1097,37.3363
3290,M25,-88.5847,36.7691
3291,1A6,-83.7374,36.6106
3292,EKQ,-84.8561,36.8553
3293,IOB,-83.9829,38.0575
3294,CEY,-88.3728,36.6646
3295,OWB,-87.1668,37.7388
3296,PAH,-88.7744,37.0563
3297,PBX,-82.5674,37.5587
3298,K22,-82.6367,37.751
3299,I39,-84.3323,37.6308
3300,RGA,-84.3324,37.6315
3301,SME,-84.6156,37.0536
3302,TWT,-87.9518,37.5408
3303,AAS,-85.3151,37.3569
3304,CPF,-83.2616,37.3874
3305,BYL,-84.1995,36.795
3306,HKED,35.2789,0.5364
3307,HKEL,35.3064,0.4983
3308,HKEM,37.4578,-0.4856
3309,HKGA,39.6342,-0.4694
3310,HKKG,34.7873,0.2713
3311,HKKR,35.2725,-0.37
3312,HKKS,34.7886,-0.6831
3313,HKKI,34.7349,-0.0862
3314,HKKT,34.9588,0.9733
3315,HKLU,40.8369,-2.2044
3316,HKLO,35.6087,3.122
3317,HKMU,37.8244,-2.2861
3318,HKML,40.1005,-3.223
3319,QVF,40.9,-2.15
3320,HKMA,41.8544,3.9386
3321,HKMB,37.9856,2.3339
3322,HKMS,35.0081,-1.4061
3323,HKME,37.6508,0.0517
3324,HKMK,38.1842,0.2306
3325,HKMO,39.6167,-4.0333
